"Status","Progress","durationSec","Finished","ResponseId","introquestion","age","pushnotifications","readarticles","distressed_EUPolitics","distressed_crimes","distressed_israelPalestine","distressed_immigration","distressed_sports","distressed_war","distressed_climateChange","distressed_showArts","distressed_covid","distressed_britishBrexit","distressed_instAbuse","distressed_spaceTravel","distressed_protest","distressed_terrorism","distressed_USPolitics","distressed_naturalDisasters","distressed_elections","distressed_economy","guard_suicide","guard_accidents","guard_physicalAbuse","guard_sexualAbuse","guard_selfHarm","guard_depression","guard_racism","guard_LGBTQ","guard_eatingDisorders","guard_disability","guard_animalCruelty","guard_other1","guard_other1_text","guard_other2","guard_other2_text","guard_other3","guard_other3_text","additional","fit.cluster","topic","interest","id","distressed"
"IP Address",100,293,TRUE,"R_3I4XTmkO6XgALgj","Yes, continue the survey",27,0,3,13,0,0,58,0,48,100,0,78,8,50,0,51,89,44,33,74,16,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","war",TRUE,117,48
"IP Address",100,539,TRUE,"R_3nufRbpYM5tWHwJ","Yes, continue the survey",20,0,0,10,39,0,0,0,35,62,0,84,21,0,0,93,0,25,34,23,67,1,1,41,0,0,0,0,0,0,0,0,100,"Pornography or other other sexually arousing news",0,0,0,0,"0","4","war",FALSE,118,35
"IP Address",100,91,TRUE,"R_1IZAsebU9GWaQC0","Yes, continue the survey",18,0,0.142857142857143,0,79,0,0,0,0,56,0,23,0,0,0,0,68,0,33,0,96,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","war",FALSE,119,0
"IP Address",100,163,TRUE,"R_6A950BlPNiLtrmV","Yes, continue the survey",26,0,1,14,72,19,9,9,79,84,14,60,22,54,8,17,52,80,61,41,14,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","war",FALSE,120,79
"IP Address",100,128,TRUE,"R_1gjzWBgagguzaOa","Yes, continue the survey",23,3,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","war",FALSE,121,0
"IP Address",100,178,TRUE,"R_3G2PcQe4JqDOCvc","Yes, continue the survey",28,1,0.357142857142857,66,92,5,13,72,41,50,79,18,4,44,91,38,54,94,82,58,33,11,59,10,7,9,12,14,62,16,42,10,0,"0",0,0,0,0,"0","3","war",TRUE,122,41
"IP Address",100,122,TRUE,"R_234Bxgd8urR6zMd","Yes, continue the survey",25,0,0.142857142857143,0,0,0,0,0,0,0,0,99,0,0,0,0,57,0,0,0,0,81,24,4,20,74,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","war",TRUE,123,0
"IP Address",100,194,TRUE,"R_sdP104cUEfdqKI1","Yes, continue the survey",26,0,0.357142857142857,100,100,0,50,1,100,100,0,0,0,100,0,0,100,100,100,0,67,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","3","war",FALSE,124,100
"IP Address",100,198,TRUE,"R_9mEY5yaQWFg9DjP","Yes, continue the survey",22,1,3,0,0,0,0,0,43,19,0,0,0,0,0,0,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"When covid started a little","2","war",TRUE,125,43
"IP Address",100,491,TRUE,"R_2EhQFV3nhx5vR9A","Yes, continue the survey",30,0.357142857142857,0.357142857142857,32,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,77,60,0,0,0,0,93,41,0,0,0,0,"0",0,0,0,0,"0","2","war",TRUE,126,0
"IP Address",100,572,TRUE,"R_2Sprv97kBslpLey","Yes, continue the survey",30,0,0.142857142857143,49,55,36,44,9,38,53,0,18,0,66,2,59,45,59,36,53,43,38,32,51,52,26,27,55,26,0,0,32,0,"0",0,0,0,0,"(School) shootings, billionaires","1","war",FALSE,127,38
"IP Address",100,299,TRUE,"R_3KCHMewDEVJ8IFl","Yes, continue the survey",19,1,0.357142857142857,10,27,0,15,0,35,60,0,100,11,19,0,28,100,34,34,35,37,49,0,0,0,49,0,0,0,47,0,0,0,"0",0,0,0,0,"0","4","war",FALSE,128,35
"IP Address",100,77,TRUE,"R_VLpm0syyCaOh1DP","Yes, continue the survey",23,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","2","war",FALSE,129,0
"IP Address",100,87099,TRUE,"R_1PbjncZrINrV3Ly","Yes, continue the survey",28,3,0.142857142857143,0,21,0,84,0,32,30,0,6,0,65,0,0,22,73,90,53,58,26,0,0,0,0,8,21,0,0,21,0,0,"0",0,0,0,0,"0","4","war",FALSE,130,32
"IP Address",100,173,TRUE,"R_3jdr3TV3O3R7qOB","Yes, continue the survey",21,0,0,100,100,0,0,0,100,60,0,100,0,54,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,"0",0,0,0,0,"0","5","war",FALSE,131,100
"IP Address",100,196,TRUE,"R_Z2dXg3FqjJFtxpD","Yes, continue the survey",23,0,0.357142857142857,75,46,100,51,0,100,78,0,70,0,53,0,69,100,83,69,60,0,0,0,0,0,0,0,0,0,0,0,81,0,"0",0,0,0,0,"0","3","war",FALSE,132,100
"IP Address",100,110,TRUE,"R_4IbfENcHU86XGwh","Yes, continue the survey",19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"no","2","war",FALSE,133,0
"IP Address",100,197,TRUE,"R_2y7OLBjYs0FgLYd","Yes, continue the survey",21,3,0.142857142857143,43,64,51,48,0,40,85,9,20,1,66,21,51,60,36,67,89,45,50,2,54,51,50,11,33,30,10,2,4,0,"0",0,0,0,0,"0","3","war",FALSE,134,40
"IP Address",100,184,TRUE,"R_WdspjkjGwM0w9m9","Yes, continue the survey",27,0,0.357142857142857,29,100,29,0,0,65,100,0,100,0,100,0,100,85,86,39,57,100,100,37,100,100,100,47,0,0,0,0,0,0,"0",0,0,0,0,"0","5","war",TRUE,135,65
"IP Address",100,190,TRUE,"R_Z3kOmDf2EfQOv97","Yes, continue the survey",21,0,1,77,85,83,71,0,81,49,0,60,39,0,0,15,70,42,84,0,58,21,6,49,66,0,60,58,55,0,71,70,0,"0",0,0,0,0,"0","1","war",FALSE,136,81
"IP Address",100,201,TRUE,"R_1MQc5USP5s33N8r","Yes, continue the survey",29,0,3,7,60,26,25,0,80,56,0,50,49,0,0,19,56,0,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","war",TRUE,137,80
"IP Address",100,187,TRUE,"R_XtwZpZgICWaG9QR","Yes, continue the survey",23,0,0.142857142857143,34,49,24,28,0,38,47,0,59,9,49,0,46,51,36,47,0,41,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","4","war",TRUE,138,38
"IP Address",100,155,TRUE,"R_2w6xls0piuMa8hm","Yes, continue the survey",24,1,0.142857142857143,10,4,0,7,0,84,98,0,0,0,0,0,0,32,0,62,3,0,59,20,10,29,45,0,0,0,5,0,16,0,"0",0,0,0,0,"0","4","climateChange",TRUE,1,98
"IP Address",100,654,TRUE,"R_27vzmsRg7MPgC8y","Yes, continue the survey",26,0,3,87,73,16,54,0,100,100,19,100,52,23,12,77,12,51,23,77,78,24,0,0,0,13,0,0,0,0,0,0,0,"0",0,0,0,0,"Student Finance / Student Aid / Social Security Spending Cuts","3","climateChange",TRUE,2,100
"IP Address",100,178,TRUE,"R_AmmhdNHQHBtLZxn","Yes, continue the survey",24,0,0.142857142857143,0,52,0,79,0,53,53,0,53,0,0,0,71,71,33,67,0,0,50,0,35,35,41,0,0,0,0,0,100,0,"0",0,0,0,0,"0","1","climateChange",TRUE,3,53
"IP Address",100,288,TRUE,"R_2DMRsdWUWvE9SRg","Yes, continue the survey",22,0.142857142857143,0.357142857142857,67,8,0,0,0,100,50,0,0,0,50,0,17,36,66,50,100,35,4,0,22,22,3,0,0,0,52,0,0,0,"0",0,0,0,0,"0","4","climateChange",TRUE,4,50
"IP Address",100,165,TRUE,"R_10Gc97S3DgTxBKK","Yes, continue the survey",24,0,1,12,94,0,88,0,60,94,23,91,17,100,0,90,88,0,6,0,0,86,0,88,50,52,100,0,0,32,0,0,0,"0",0,0,0,0,"0","1","climateChange",FALSE,5,94
"IP Address",100,175,TRUE,"R_ut5xLMCbreOGCHL","Yes, continue the survey",27,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,14,52,44,100,47,0,0,37,21,22,0,0,"0",0,0,0,0,"Global warming","2","climateChange",TRUE,6,0
"IP Address",100,261,TRUE,"R_re9SjbtHwnmGF8Z","Yes, continue the survey",26,0,0.142857142857143,78,96,47,93,48,74,49,49,88,49,50,0,76,88,89,67,88,100,50,22,23,88,88,89,0,30,87,83,87,0,"0",0,0,0,0,"0","5","climateChange",TRUE,7,49
"IP Address",100,192,TRUE,"R_2rHoMvRX8Ieci9Z","Yes, continue the survey",23,0.142857142857143,0.357142857142857,0,67,0,32,0,21,28,7,44,0,22,0,46,59,0,86,12,5,100,15,22,100,45,0,0,0,0,0,62,0,"0",0,0,0,0,"0","1","climateChange",TRUE,8,28
"IP Address",100,155,TRUE,"R_DAUOEFPmB3D0dVL","Yes, continue the survey",29,0,0.357142857142857,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,63,12,63,63,35,13,13,2,3,3,3,0,"0",0,0,0,0,"Related to wars","2","climateChange",FALSE,9,0
"IP Address",100,175,TRUE,"R_1FIXo0OVnJIuL73","Yes, continue the survey",23,0.357142857142857,0.142857142857143,100,100,35,51,0,100,100,14,73,56,100,0,85,100,73,100,75,79,0,0,0,0,0,0,8,0,0,0,0,0,"0",0,0,0,0,"No","3","climateChange",FALSE,10,100
"IP Address",100,177,TRUE,"R_3skzf94dAlscujL","Yes, continue the survey",22,3,1,47,63,48,6,0,94,100,0,65,52,74,2,3,67,48,78,39,74,10,66,67,66,0,0,0,0,60,0,0,0,"0",0,0,0,0,"0","3","climateChange",FALSE,11,100
"IP Address",100,112,TRUE,"R_Ry88OmaGa2h5e4F","Yes, continue the survey",24,0.142857142857143,0,0,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,12,0
"IP Address",100,341,TRUE,"R_1pRvTAACK8ITeH1","Yes, continue the survey",19,0,0,100,57,82,17,0,100,77,15,37,0,99,0,84,49,30,88,25,45,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","climateChange",TRUE,13,77
"IP Address",100,144,TRUE,"R_30d76mux4AjyXzF","Yes, continue the survey",26,0,0.142857142857143,0,74,68,65,0,0,0,0,0,0,0,0,0,83,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,14,0
"IP Address",100,212,TRUE,"R_2VKMcyJj1oOxbhh","Yes, continue the survey",25,0,0.357142857142857,25,51,26,39,0,26,52,0,62,0,43,20,26,36,29,24,26,22,55,47,57,61,68,37,77,50,33,28,27,0,"0",0,0,0,0,"0","1","climateChange",TRUE,15,52
"IP Address",100,154,TRUE,"R_1hJPsbYXxMO6b84","Yes, continue the survey",24,1,1,45,86,41,96,15,86,100,0,0,0,100,0,8,55,61,36,21,100,52,11,19,8,88,81,100,100,0,4,0,0,"0",0,0,0,0,"0","5","climateChange",FALSE,16,100
"IP Address",100,165,TRUE,"R_3EBjkwLlXYontg5","Yes, continue the survey",22,0,0.357142857142857,52,52,92,30,0,86,100,0,23,58,92,62,68,78,92,68,27,11,32,0,17,19,46,20,4,9,33,33,74,0,"0",0,0,0,0,"0","3","climateChange",TRUE,17,100
"IP Address",100,155,TRUE,"R_1B5okJRAXq37dEB","Yes, continue the survey",26,1,0.357142857142857,0,0,0,0,19,18,0,0,0,0,0,0,17,13,0,29,12,22,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","2","climateChange",FALSE,18,0
"IP Address",100,356,TRUE,"R_3iyGkFWhJR07NTJ","Yes, continue the survey",29,0,3,16,93,92,12,0,37,85,15,21,0,100,8,6,92,100,14,100,100,74,6,83,83,86,83,4,9,92,90,96,0,"0",0,0,0,0,"0","5","climateChange",FALSE,19,85
"IP Address",100,194,TRUE,"R_2xQcJzNxZlcnwZ7","Yes, continue the survey",27,1,0.142857142857143,0,100,49,0,0,77,56,0,100,24,41,0,43,71,0,70,0,31,100,0,0,0,100,49,0,45,98,48,99,0,"0",0,0,0,0,"0","1","climateChange",TRUE,20,56
"IP Address",100,208,TRUE,"R_27OrQWUDhUj6kdC","Yes, continue the survey",22,3,3,67,88,0,88,0,100,77,3,82,62,80,4,59,92,90,89,88,91,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","climateChange",TRUE,21,77
"IP Address",100,194,TRUE,"R_3nU7l29CGDjltd6","Yes, continue the survey",29,0.142857142857143,0.142857142857143,79,96,46,40,3,81,76,11,18,4,39,37,38,100,15,65,14,22,22,18,25,23,25,32,23,25,24,19,20,0,"0",0,0,0,0,"F1 results","3","climateChange",FALSE,22,76
"IP Address",100,188,TRUE,"R_sT43PEOjdQOZMhH","Yes, continue the survey",26,0,0.357142857142857,49,80,0,51,0,67,40,0,87,0,0,0,0,100,46,98,33,71,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","climateChange",FALSE,23,40
"IP Address",100,244,TRUE,"R_1jNVxf8XSDf6LcY","Yes, continue the survey",23,0.357142857142857,0,51,0,32,80,6,60,47,0,72,0,18,0,38,67,0,54,0,79,54,0,0,0,51,66,83,0,100,55,49,0,"0",0,0,0,0,"No","1","climateChange",FALSE,24,47
"IP Address",100,304,TRUE,"R_31hLdcDZdYc0vdC","Yes, continue the survey",24,0.357142857142857,0.357142857142857,0,0,39,0,0,47,50,0,0,0,0,0,0,61,0,15,0,0,31,0,0,0,0,0,0,78,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,25,50
"IP Address",100,100,TRUE,"R_D2XXqP6gxVaJTCp","Yes, continue the survey",28,1,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,26,0
"IP Address",100,334,TRUE,"R_3KGSVFzzJFhNeSy","Yes, continue the survey",26,0.142857142857143,0.357142857142857,56,0,55,20,0,51,0,0,30,30,19,0,0,0,13,0,15,0,0,0,0,0,0,15,0,9,0,12,0,0,"0",0,0,0,0,"0","2","climateChange",TRUE,27,0
"IP Address",100,113,TRUE,"R_2tbZSKmn33gx2iw","Yes, continue the survey",19,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"0",0,0,0,0,"0","2","climateChange",FALSE,28,0
"IP Address",100,461,TRUE,"R_2wsQbi1mEdrbl5z","Yes, continue the survey",23,1,0.357142857142857,100,37,12,49,5,100,73,24,100,4,100,0,91,62,100,100,100,53,48,48,0,25,6,26,47,46,12,0,81,0,"0",0,0,0,0,"Weird illnesses (like parasites)","3","climateChange",TRUE,29,73
"IP Address",100,161,TRUE,"R_1li9g6N30GG1CmR","Yes, continue the survey",26,0.357142857142857,1,0,65,0,0,0,69,0,0,81,0,0,0,19,47,0,0,0,0,1,100,0,100,0,0,0,0,0,100,100,0,"0",0,0,0,0,"0","1","climateChange",FALSE,30,0
"IP Address",100,712,TRUE,"R_2dRwkL9ORWre1U4","Yes, continue the survey",26,0,3,0,64,100,76,0,70,50,0,0,0,47,0,41,83,47,0,0,0,54,56,83,82,82,0,30,30,0,0,0,0,"0",0,0,0,0,"Injustice","1","climateChange",FALSE,31,50
"IP Address",100,203,TRUE,"R_2trN60UFFAg5nA7","Yes, continue the survey",28,3,0,0,72,63,0,0,100,100,0,44,0,0,0,51,100,47,65,85,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Sexual Child abuse","4","climateChange",TRUE,32,100
"IP Address",100,236,TRUE,"R_2TI42YzMmuGOjji","Yes, continue the survey",20,0.357142857142857,0.357142857142857,56,55,0,0,0,30,31,0,0,0,65,0,0,42,0,31,28,30,63,58,57,76,66,33,31,58,50,42,46,0,"0",0,0,0,0,"0","1","climateChange",TRUE,33,31
"IP Address",100,213,TRUE,"R_snvdHheRdrcQxHj","Yes, continue the survey",25,0.357142857142857,0.357142857142857,0,0,0,0,0,67,62,0,0,0,0,0,0,55,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,34,62
"IP Address",100,118,TRUE,"R_3FImCBjVmW9VH9r","Yes, continue the survey",25,0,3,0,0,0,31,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,35,70
"IP Address",100,265,TRUE,"R_24Ixrk21ckiEaWn","Yes, continue the survey",25,1,0.142857142857143,46,74,69,53,0,51,74,5,67,30,42,2,85,64,74,78,60,37,48,49,66,65,65,6,5,5,31,6,7,0,"0",0,0,0,0,"Legal battles against human rights, human right violations, and police brutality","5","climateChange",TRUE,36,74
"IP Address",100,168,TRUE,"R_Rz4GpcQsWxtFPjP","Yes, continue the survey",22,1,0.357142857142857,40,92,12,9,0,100,64,0,39,67,65,0,26,89,13,6,14,54,60,49,59,57,80,54,22,20,78,21,18,0,"0",0,0,0,0,"0","1","climateChange",TRUE,37,64
"IP Address",100,214,TRUE,"R_2zzKyBpqN1IR4ib","Yes, continue the survey",28,3,1,16,32,8,10,6,10,43,5,40,15,22,13,22,57,13,50,26,42,13,15,60,42,23,23,38,40,35,19,69,0,"0",0,0,0,0,"0","1","climateChange",FALSE,38,43
"IP Address",100,202,TRUE,"R_cuSB92xOoVLNdgB","Yes, continue the survey",26,0,1,42,23,17,28,100,0,83,78,16,0,74,52,4,28,97,62,2,91,73,12,30,62,100,91,76,90,90,57,0,0,"0",0,0,0,0,"Fake news","5","climateChange",TRUE,39,83
"IP Address",100,374,TRUE,"R_3oT5gryiJlkuw25","Yes, continue the survey",30,0,0.357142857142857,0,0,0,70,0,0,62,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"Child abuse",0,0,0,0,"No","2","climateChange",FALSE,40,62
"IP Address",100,413,TRUE,"R_3OdlNaxGbO6trLi","Yes, continue the survey",29,0,0.357142857142857,0,0,0,0,0,100,100,25,100,0,73,0,53,100,0,100,0,73,49,11,27,27,27,27,0,0,0,0,24,0,"0",0,0,0,0,"0","4","climateChange",TRUE,41,100
"IP Address",100,209,TRUE,"R_2djadnNQNmFOolZ","Yes, continue the survey",20,0,0.142857142857143,37,22,85,88,0,12,0,0,52,0,95,26,77,53,79,44,43,47,46,0,0,50,46,0,0,87,0,0,0,0,"0",0,0,0,0,"Racism/ racial profiling","3","climateChange",FALSE,42,0
"IP Address",100,228,TRUE,"R_3pxnGn4wjyLZMtP","Yes, continue the survey",22,0.142857142857143,0.142857142857143,48,48,61,52,6,51,51,5,68,10,59,8,50,66,31,69,50,60,49,49,29,24,50,73,18,18,18,17,14,0,"0",0,0,0,0,"0","1","climateChange",FALSE,43,51
"IP Address",100,102,TRUE,"R_1jHQlpMDsFWh8SI","Yes, continue the survey",27,0,1,16,25,12,80,0,100,0,0,48,0,18,0,31,31,0,14,18,0,12,16,42,78,100,0,0,0,19,0,100,0,"0",0,0,0,0,"-","1","climateChange",FALSE,44,0
"IP Address",100,219,TRUE,"R_tF2asNuMjEboK0p","Yes, continue the survey",25,3,0.142857142857143,36,49,0,0,0,18,65,0,65,0,29,0,0,0,39,0,82,31,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"war crimes (or very detailed op-eds about this)","4","climateChange",FALSE,45,65
"IP Address",100,122,TRUE,"R_ut3oMPBG8XaWF5T","Yes, continue the survey",24,0,0.357142857142857,60,97,0,0,4,0,96,0,2,0,0,0,0,0,0,99,0,0,100,100,100,100,100,100,100,100,100,100,100,0,"0",0,0,0,0,"0","1","climateChange",FALSE,46,96
"IP Address",100,178,TRUE,"R_3nSHJLkUwyMdwIe","Yes, continue the survey",23,0,1,16,27,38,24,0,56,64,0,77,10,66,0,0,69,13,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Not really i guess, maybe mental health issues","4","climateChange",TRUE,47,64
"IP Address",100,212,TRUE,"R_2eaFLtXkta1yxh5","Yes, continue the survey",23,1,1,0,52,53,75,0,52,53,0,33,0,0,0,52,0,27,0,0,53,72,0,41,39,52,0,23,0,0,0,0,0,"0",0,0,0,0,"Poverty","1","climateChange",TRUE,48,53
"IP Address",100,271,TRUE,"R_1r39f8nJRW15bWw","Yes, continue the survey",28,1,0.357142857142857,18,27,0,0,0,0,21,0,0,0,39,0,0,88,0,0,0,41,50,55,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Another crime on the island","2","climateChange",TRUE,49,21
"IP Address",100,285,TRUE,"R_WB70twFoHVp5pW9","Yes, continue the survey",22,0,0.142857142857143,49,65,40,40,0,40,67,20,56,9,71,3,86,70,67,71,29,77,55,25,62,46,79,20,9,16,15,3,52,0,"0",0,0,0,0,"0","5","climateChange",TRUE,50,67
"IP Address",100,174,TRUE,"R_3CJl8amkuFVYKsU","Yes, continue the survey",30,0,1,0,21,43,54,0,46,0,0,55,0,66,0,51,0,0,74,0,19,100,51,39,67,33,0,0,0,0,0,52,0,"0",0,0,0,0,"Violent crimes","1","climateChange",FALSE,51,0
"IP Address",100,174,TRUE,"R_1Qy0dSCRM0QhtGp","Yes, continue the survey",24,1,0.357142857142857,64,70,0,0,0,0,78,81,78,0,0,0,0,0,0,72,67,0,12,58,33,11,8,8,58,54,37,20,59,0,"0",0,0,0,0,"Natural disasters","4","climateChange",TRUE,52,78
"IP Address",100,293,TRUE,"R_2t9z1KGMleYEg7V","Yes, continue the survey",22,0,0.357142857142857,29,31,0,25,0,67,79,57,40,0,68,0,56,0,47,12,54,44,0,68,0,0,0,0,0,0,66,0,67,0,"0",0,0,0,0,"0","4","climateChange",TRUE,53,79
"IP Address",100,191,TRUE,"R_2tAwHej0vCsP03U","Yes, continue the survey",21,0.357142857142857,0.142857142857143,0,19,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Fitness","2","climateChange",TRUE,54,32
"IP Address",100,524,TRUE,"R_3qUTx3FtjnjqMCs","Yes, continue the survey",28,0,0.357142857142857,0,0,0,0,0,53,0,0,0,0,0,0,16,69,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",TRUE,55,0
"IP Address",100,300,TRUE,"R_3LhDuevdmRlNY0Y","Yes, continue the survey",22,1,0.357142857142857,0,0,100,52,0,100,0,20,100,0,90,0,49,90,0,92,38,0,14,0,0,0,11,0,0,0,0,0,0,0,"0",0,0,0,0,"No","3","climateChange",TRUE,56,0
"IP Address",100,194,TRUE,"R_3n2RGtsIhex8I7u","Yes, continue the survey",30,1,0.357142857142857,0,0,62,0,0,62,0,0,0,0,0,0,0,55,0,50,0,64,24,0,0,18,18,0,0,0,0,0,0,0,"0",0,0,0,0,"Nothing comes to mind","2","climateChange",FALSE,57,0
"IP Address",100,224,TRUE,"R_1imaUcgDuZoANy0","Yes, continue the survey",27,0,0.357142857142857,36,69,68,42,40,79,83,51,70,64,65,48,84,77,86,73,72,62,53,50,58,76,81,50,51,52,72,51,54,0,"0",0,0,0,0,"Murder / escaped murderers","5","climateChange",FALSE,58,83
"IP Address",100,167,TRUE,"R_2tikht40xTIHe3D","Yes, continue the survey",18,3,0.357142857142857,48,100,5,46,10,9,0,6,100,0,0,0,61,69,50,86,0,100,100,0,100,100,0,100,0,0,0,0,0,0,"0",0,0,0,0,"the price of gasoline","1","climateChange",FALSE,59,0
"IP Address",100,95,TRUE,"R_3eaFahfmgpF1RTW","Yes, continue the survey",25,0.142857142857143,0,25,45,44,25,0,0,24,14,48,19,15,15,25,61,89,73,25,70,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","climateChange",FALSE,60,24
"IP Address",100,8727,TRUE,"R_2aqO3nsJeu3kcrt","Yes, continue the survey",22,0,0.142857142857143,51,56,84,66,0,88,35,0,27,2,13,0,11,100,10,90,6,30,100,87,87,87,87,55,20,20,46,10,100,0,"0",0,0,0,0,"Some diseases like cancer","1","climateChange",TRUE,61,35
"IP Address",100,152,TRUE,"R_OKcSzEASO7JAPqp","Yes, continue the survey",24,3,3,56,79,94,93,11,42,100,20,87,88,63,22,85,98,98,74,95,100,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","3","climateChange",TRUE,62,100
"IP Address",100,133,TRUE,"R_9HLcSLMF04FBAPL","Yes, continue the survey",29.5,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,63,100
"IP Address",100,239,TRUE,"R_1C9CVXSkkuBUJpS","Yes, continue the survey",21,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Sneakers","2","climateChange",FALSE,64,0
"IP Address",100,12161,TRUE,"R_2BbW6hl7Cu7chDB","Yes, continue the survey",29,0.357142857142857,0,96,0,0,56,94,0,66,70,73,0,0,0,0,0,0,74,0,87,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"School loan payments, rent going up, minimumwage etc","4","climateChange",FALSE,65,66
"IP Address",100,318,TRUE,"R_27QDRRgbM9qonhL","Yes, continue the survey",26,0,1,0,76,0,76,100,55,73,100,35,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"No","4","climateChange",FALSE,66,73
"IP Address",100,101,TRUE,"R_2rNHNJfoFbyk30h","Yes, continue the survey",28,0.357142857142857,0.357142857142857,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Na","2","climateChange",FALSE,67,0
"IP Address",100,109,TRUE,"R_3CGXhbIt8XwvHTd","Yes, continue the survey",18,0,0,0,52,100,0,0,0,0,0,49,0,0,0,52,100,16,100,0,55,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","4","climateChange",FALSE,68,0
"IP Address",100,115,TRUE,"R_1M4HjaLibCfx93a","Yes, continue the survey",29,1,0.357142857142857,0,100,0,0,17,0,0,18,0,0,0,0,0,89,0,0,62,97,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"Not at the moment","2","climateChange",FALSE,69,0
"IP Address",100,317,TRUE,"R_1CeEmbFnndJCcjN","Yes, continue the survey",25,0,0.142857142857143,0,100,41,47,0,8,100,0,100,0,100,0,100,100,100,100,0,0,80,47,56,94,66,0,57,56,0,0,67,0,"0",0,0,0,0,"N/A","5","climateChange",TRUE,70,100
"IP Address",100,168,TRUE,"R_1Hk51NqiGWXcF0g","Yes, continue the survey",26,3,0.357142857142857,0,0,0,0,50,0,0,53,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0","2","climateChange",FALSE,71,0
